seed,domain,status,datetime
conagra.com,congraa.com,failed,2016-11-26 18:50:42
conagra.com,conaraa.com,failed,2016-11-26 18:50:42
conagra.com,conra.com,resolved,2016-11-26 18:50:42
conagra.com,conag4ra.com,failed,2016-11-26 18:50:42
conagra.com,donagra.com,failed,2016-11-26 18:50:42
conagra.com,dconagra.com,failed,2016-11-26 18:50:42
conagra.com,coagra.com,resolved,2016-11-26 18:50:43
conagra.com,coonagr.com,failed,2016-11-26 18:50:43
conagra.com,conaggrra.com,failed,2016-11-26 18:50:43
conagra.com,coonaggra.com,failed,2016-11-26 18:50:43
conagra.com,conagfra.com,failed,2016-11-26 18:50:43
conagra.com,conaaga.com,failed,2016-11-26 18:50:44
conagra.com,conatra.com,resolved,2016-11-26 18:50:44
conagra.com,consgra.com,failed,2016-11-26 18:50:44
conagra.com,cobnagra.com,failed,2016-11-26 18:50:44
conagra.com,conag4a.com,failed,2016-11-26 18:50:44
conagra.com,cconaga.com,failed,2016-11-26 18:50:44
conagra.com,coonagraa.com,failed,2016-11-26 18:50:45
conagra.com,xonagra.com,failed,2016-11-26 18:50:45
conagra.com,conggra.com,failed,2016-11-26 18:50:45
conagra.com,oagra.com,resolved,2016-11-26 18:50:45
conagra.com,conagfa.com,failed,2016-11-26 18:50:45
conagra.com,conagrsa.com,failed,2016-11-26 18:50:45
conagra.com,conagaa.com,failed,2016-11-26 18:50:46
conagra.com,onagr.com,failed,2016-11-26 18:50:46
conagra.com,conara.com,resolved,2016-11-26 18:50:46
conagra.com,conaggraa.com,failed,2016-11-26 18:50:46
conagra.com,onagrra.com,failed,2016-11-26 18:50:46
conagra.com,coonagrra.com,failed,2016-11-26 18:50:46
conagra.com,cconaggra.com,failed,2016-11-26 18:50:47
conagra.com,cnagrra.com,failed,2016-11-26 18:50:47
conagra.com,coonara.com,resolved,2016-11-26 18:50:47
conagra.com,connagra.com,failed,2016-11-26 18:50:47
conagra.com,conngra.com,failed,2016-11-26 18:50:47
conagra.com,conagrraa.com,failed,2016-11-26 18:50:48
conagra.com,conagea.com,failed,2016-11-26 18:50:48
conagra.com,comnagra.com,failed,2016-11-26 18:50:49
conagra.com,conagta.com,failed,2016-11-26 18:50:49
conagra.com,onaga.com,resolved,2016-11-26 18:50:49
conagra.com,coaggra.com,failed,2016-11-26 18:50:49
conagra.com,connaggra.com,failed,2016-11-26 18:50:50
conagra.com,coonagra.com,failed,2016-11-26 18:50:50
conagra.com,conafra.com,resolved,2016-11-26 18:50:50
conagra.com,conqgra.com,failed,2016-11-26 18:50:50
conagra.com,conahra.com,failed,2016-11-26 18:50:50
conagra.com,conagrqa.com,failed,2016-11-26 18:50:51
conagra.com,ongra.com,resolved,2016-11-26 18:50:51
conagra.com,congra.com,resolved,2016-11-26 18:50:51
conagra.com,vconagra.com,failed,2016-11-26 18:50:51
conagra.com,xconagra.com,failed,2016-11-26 18:50:51
conagra.com,conagrq.com,failed,2016-11-26 18:50:51
conagra.com,cnagr.com,resolved,2016-11-26 18:50:51
conagra.com,conafgra.com,failed,2016-11-26 18:50:52
conagra.com,conaagra.com,failed,2016-11-26 18:50:52
conagra.com,conzagra.com,failed,2016-11-26 18:50:52
conagra.com,conabgra.com,failed,2016-11-26 18:50:52
conagra.com,connagr.com,failed,2016-11-26 18:50:52
conagra.com,cngra.com,failed,2016-11-26 18:50:53
conagra.com,conagr.com,failed,2016-11-26 18:50:54
conagra.com,cogra.com,resolved,2016-11-26 18:50:54
pepsico.com,pepsic9o.com,failed,2016-11-26 18:50:55
pepsico.com,pepiico.com,failed,2016-11-26 18:50:55
pepsico.com,pepssico.com,failed,2016-11-26 18:50:55
pepsico.com,pepsicc.com,failed,2016-11-26 18:50:55
pepsico.com,ppepsicco.com,failed,2016-11-26 18:50:55
pepsico.com,pepssic.com,failed,2016-11-26 18:50:55
pepsico.com,psico.com,resolved,2016-11-26 18:50:56
pepsico.com,epsico.com,resolved,2016-11-26 18:50:56
pepsico.com,peepsicco.com,failed,2016-11-26 18:50:56
pepsico.com,oepsico.com,failed,2016-11-26 18:50:56
pepsico.com,pepsio.com,resolved,2016-11-26 18:50:56
pepsico.com,pdepsico.com,failed,2016-11-26 18:50:56
pepsico.com,pepsicl.com,failed,2016-11-26 18:50:57
pepsico.com,pepwico.com,failed,2016-11-26 18:50:57
pepsico.com,pdpsico.com,failed,2016-11-26 18:50:57
pepsico.com,opepsico.com,failed,2016-11-26 18:50:57
pepsico.com,peepsic.com,resolved,2016-11-26 18:50:57
pepsico.com,ppsiico.com,failed,2016-11-26 18:50:58
pepsico.com,pepsc.com,resolved,2016-11-26 18:50:58
pepsico.com,pepscco.com,failed,2016-11-26 18:50:59
pepsico.com,pepsixo.com,failed,2016-11-26 18:50:59
pepsico.com,ppsco.com,resolved,2016-11-26 18:50:59
pepsico.com,epsio.com,resolved,2016-11-26 18:50:59
pepsico.com,ppesico.com,failed,2016-11-26 18:50:59
pepsico.com,epsco.com,resolved,2016-11-26 18:50:59
pepsico.com,pepsiicoo.com,failed,2016-11-26 18:51:00
pepsico.com,pesiico.com,failed,2016-11-26 18:51:00
pepsico.com,epsiico.com,failed,2016-11-26 18:51:00
pepsico.com,peps8co.com,failed,2016-11-26 18:51:00
pepsico.com,pepsivo.com,failed,2016-11-26 18:51:00
pepsico.com,pepaico.com,failed,2016-11-26 18:51:01
pepsico.com,pesic.com,resolved,2016-11-26 18:51:01
pepsico.com,pepsoico.com,failed,2016-11-26 18:51:01
pepsico.com,epico.com,resolved,2016-11-26 18:51:01
pepsico.com,epsicco.com,failed,2016-11-26 18:51:01
pepsico.com,pepasico.com,failed,2016-11-26 18:51:01
pepsico.com,ppepsco.com,failed,2016-11-26 18:51:02
pepsico.com,pppsico.com,failed,2016-11-26 18:51:02
pepsico.com,pepsiccoo.com,failed,2016-11-26 18:51:02
pepsico.com,ppeepsico.com,failed,2016-11-26 18:51:02
pepsico.com,pepsiicco.com,failed,2016-11-26 18:51:02
pepsico.com,0epsico.com,failed,2016-11-26 18:51:03
pepsico.com,pepsido.com,failed,2016-11-26 18:51:03
pepsico.com,pepsic.com,resolved,2016-11-26 18:51:03
pepsico.com,ppeppsico.com,failed,2016-11-26 18:51:03
pepsico.com,pepwsico.com,failed,2016-11-26 18:51:03
pepsico.com,ppsio.com,resolved,2016-11-26 18:51:04
pepsico.com,peepsico.com,failed,2016-11-26 18:51:04
pepsico.com,pe0psico.com,failed,2016-11-26 18:51:04
pepsico.com,ppico.com,resolved,2016-11-26 18:51:04
pepsico.com,peeppsico.com,failed,2016-11-26 18:51:04
pepsico.com,peppsicco.com,failed,2016-11-26 18:51:05
pepsico.com,ppsic.com,failed,2016-11-26 18:51:05
pepsico.com,0pepsico.com,failed,2016-11-26 18:51:05
pepsico.com,p3psico.com,failed,2016-11-26 18:51:05
pepsico.com,pesicco.com,failed,2016-11-26 18:51:05
pepsico.com,pepsiio.com,failed,2016-11-26 18:51:06
